movie_rank,movie_title,year,director,synopsis,critic_id,star_rating,review_text,review_char_len,review_word_len
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",3,5.0,"A glorious cinematic feast for the eyes! A haunting tale with supernatural overtones that will beguile you with its powerfully seductive storyline about man's lust for money and power! And how easily they will sacrifice everything truly meaningful to get it!A masterfully crafted fable filled with consequences, great loss, regrets and redemption!",347,54
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",4,5.0,"For a film that remains one of the glories of fantastic cinema, Mizoguchi’s achievement in giving Ugetsu a strong sense of place is remarkable.",143,25
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",5,4.5,"Part beautiful morality fable, part haunting ghost story, part war film, part love story, part social period drama, and a full on fucking extraordinary piece of cinema.",168,27
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",6,5.0,"feels like there's no one more misandrist filmmaker than mizoguchi, all the men in his films that i've seen are such pathetic bastards, consumed by their own cowardice and idiocy, meanwhile the woman bear all the consequences of those sins AND the responsibility of forgiving them. of course there's an immense melancholy at the end of ugetsu, but it's only obtained after an immense series of follies and mishaps... perhaps mizoguchi is being optimistic here, though. there can be learning through suffering, if we're open to hearing the lessons we need to hear.",563,98
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",7,5.0,"It's perfect, what do you want from me?",39,9
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",8,4.5,"eyebrow | aɪˌbraʊ | supercilium // hikimayuway up in the clouds. way higher than they were intended. way too high to be of any practical use. plucked eyebrows replaced with a smudge of rapeseed soot.what. were. they. thinking?Ugetsu then. A stunningly beautiful 16th century Japanese ghost story by Kenji Mizoguchi that illustrates the ravages of civil war, the plight of women, and the pride of men.What a day! First Mishima: A Life in Four Chapters and now this. I feel like I've been prodded with the culture-stick and am now definitely more informed than before.",566,97
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",9,5.0,"Ugetsu adapts its narrative from Ueda Akinari's stories The House in the Thicket and The Lust of the White Serpent and blossoms into an evocative and extraordinary tale of obsession and misconception. It contains some bewitching cinematography by Kazuo Miyagawa and is frequently considered a masterwork of Japanese cinema. It excellently toches on such themes as the misery of circumstances, the potential for redemption, the enrichment of the human spirit through artistry and the chaos of conflict. It's an outstanding feature film from Kenji Mizoguch and a stunning example of Japan's Golden Age.",600,96
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",10,5.0,This review may contain spoilers. I can handle the truth.  Probably a good idea to not fuck a ghost.,100,19
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",11,4.0,"""Don't go chasing waterfalls"" - TLC (nif),A striking story about the dangers of militarism and greed, Ugetsu is a special film with a lot to offer. I love movies that feel like they are from the distant past but have messages that feel like they were written yesterday. Mizoguchi takes a thoughtful script and supports it with beautiful landscapes, great set pieces, and wonderful costuming. The black and white looks so full and vibrant. The last 20 minutes is haunting. It's really good.",489,85
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",12,5.0,"Complex, mesmerizing, hypnotic, powerful, tragic and hauntingly beautiful this Mizoguchi masterpiece is pure perfection on absolutely every possible level.",155,19
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",13,4.0,"a real barrel of laughs, this one",33,7
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",14,5.0,"What a moving story about being blind to the goodness around you when overambitious and obsessed with success at any cost. Perhaps the Japanese It's A Wonderful Life but with ghosts instead of angels and an incredible, eerie score.",231,40
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",16,4.5,"Grade: HALL OF FAMEThere are scarier films out there, but none more haunting than Ugetsu. The impact of the film lingers in the viewer's mind like a fragrance long after other films' jump scares have been forgotten.",215,38
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",17,5.0,Ghost that reveal sins Selfish needs that spread hardshipLiving with failures,77,11
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",18,4.0,"Deeply unsettling and tragic fable with a perfect score and a very mysterious atmosphere. Ugetsu brilliantly juggles greed, obsession, lust, violence, war, masculinity, imperialism, and more in under 100 minutes to form a cohesive morality tale. Not entirely sure why horror isn't at least one of the genre tags here on Letterboxd, because the climactic scene was pretty damn horrifying. 2021 Criterion Challenge (Round 2) - 25/52 (#25 - Martin Scorcese's Top 10)",463,74
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",19,3.0,"This film is shot very beautifully. Unfortunately that’s the only thing I like about it.The performances are much too over the top for me to engage with this. None of these characters feel real.Also, women being raped and murdered for the sake of a plot that’s not even about them is really yucky to me. And if this is supposed to be a cautionary tale about delusions of grandeur than the men with the delusions who were irresponsible should have been the ones to suffer in the end, not their wives. Secondhand punishment isn’t terribly effective, at least not as a narrative device.",583,108
183,Ugetsu,1953,Kenji Mizoguchi,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",20,5.0,"As Duke Ellington would say about certain artists and pieces of music ""Beyond Category.""",88,14
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",1,4.0,"This review may contain spoilers. I can handle the truth.  Shinji grows up and *finally* gets pussy, thus ending the cycle of creation and apocalypse laid out in the dead sea scrolls. SEELE's scenario is broken by pulling a big titty gf. We love to see it.",256,48
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",2,4.5,"evangelion rebuilt and rephilosophized until it breaks and shatters and reiterates itself in an essential new form: understanding the pain of codependency and feeling, forging it into an exuberant lust for life where every human you've ever know has always been a part of you and will be forever. abandon escapism because the fantasy is in the beautiful world. all the pain and dejection and tragedy surmounts into a glistening climax of the will to live + forgiveness + passage + the most innovative use of cgi, franchiseism and postmodern storytelling in recent memory. it will probably end up a favorite movie. i love evangelion. さようなら",638,104
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",3,5.0,"This review may contain spoilers. I can handle the truth.  “can you give me one last kiss?” there really is no other way it could have ended. so much of what i love about storytelling, world building, character development etc. have been directly or indirectly influenced by Evangelion. on top of being a perfect conclusion, this works by itself by being an utterly stunning work of animation, with anno still experimenting with techniques that feels so fresh, it’s like watching a young director at the top of his game. not the end, but the start of something new.",565,99
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",4,2.5,the only thing a son can do for his father is pat him on his shoulder or kill him,81,19
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",5,4.0,"I could never be Shinji because I always happily do whatever pretty women ask me to do. This angel thesis, it seems kind of cruel. Nearly jumped off the couch when they called it a “Neon Genesis”.",196,37
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",7,4.0,maybe mari was best girl all along,34,7
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",8,5.0,i just experienced ego death,28,5
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",9,4.0,the one single certainty I have in my entire life is that I will never understand the plot of an Evangelion movie,113,22
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",10,5.0,Really wish the moment it ended the film deleted itself permanently from the internet and every VHS/DVD/BLU-RAY of the series blew up.,134,25
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",11,5.0,This is my Neon Genesis Evangelion: The End of Evangelion.,58,10
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",13,0.5,Kaworu gets shipped with Rei.You won’t get away with this hets.,63,13
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",14,5.0,"and what you receive is joy - for preserving against despair, and everything seems slightly more worth it through all that pain and suffering this is what happiness is, and i'm glad to have seen this franchise to the very end (until the next time, anno!)",254,46
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",15,5.0,The Eiffel Tower is now an Evangelion reference.,48,8
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",16,4.0,"Shinji: depressedAsuka: bad bitchMisato: best girlRei: is there+ 5 to 10 years of vaporwave editsI wouldn't say Evangelion is over, I'd say Evangelion is back.",159,27
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",17,5.0,still in shock that this is a real film that exists,51,11
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",18,5.0,"He did it. Anno actually managed to remake End of Evangelion as a big budget reflection on what Evangelion itself means.I need weeks to digest this film but it is so moving, so smart, so ambitious and overall beautiful.",219,40
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",19,5.0,holy shit. masterpiece.,23,3
184,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka, and Rei search for refuge in the desolate red remains of Tokyo-3. But the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",20,5.0,"Hey final Evangelion, you did good.It is a crime against the art of cinema that this masterpiece isn't theatrically available worldwide. I am (not) disappointed in the slightest. Amazing.Goodbye, all Evangelions.",212,34
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",1,4.0,"my third kurosawa. feminist but also totally not, amazing camerawork, overall a good time that’ll probably be stuck in my head for the next few days.",149,27
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",2,4.5,My roommate one year in college had the same laugh as Mifune in this. The earth shook whenever he laughed.,106,20
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",3,4.5,Mifune is awesome because at any given moment you think he’s about to headbutt the camera,89,17
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",4,3.0,I understand why this is considered a groundbreaking piece of cinema but I just can't get past the hysterical crying and maniacal laughing ITS JUST TOO MUCH IM SORRY,165,30
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",5,5.0,im convinced akira kurosawa saw this world in a way no one else had; for what it bittersweetly is to what it hopefully can be. Rashomon made me believe in magic: how this weaves between being a genuine mystery and asking the audience to demystify a situation to focus on how honest we are within ourselves is a stroke of a filmmaker that's supernaturally gifted. they really dont make em like they used to.,406,75
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",6,4.5,"I showed this movie to my Crime in Media and Popular Culture class today, and almost every student disliked it, and it is the loneliest I have ever felt in front of a group of people.",183,36
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",7,4.0,74Affirmation of truth.,23,3
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",8,4.5,"Has a very ""Rashomon""-like quality.",35,6
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",9,4.5,find yourself someone who loves you as much as Akira Kurosawa loved rain,72,13
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",10,5.0,"truth is cheap; choice is hard. i don't think there's a single camera movement or edit here that isn't extremely meaningful and emotional. kurosawa exercises total authority over the viewer without it ever feeling overwrought, especially during the medium's story... hard to think of a better way to tell a tale about subjectivity than bringing the full-force of the supernatural to bear, implicating the heavens and earth in a united fallen morality.",451,77
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",11,3.5,"A lot has been written on Rashomon, but not enough about how Kurosawa’s control of mood and the near horror atmosphere serve as an anchor to the film narrative playground.",171,31
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",12,4.0,"This classic will always be remembered for its inventive narrative techniques, which went onto inspire numerous future movies. It neatly explores the humanity, psychological human nature and the varied subjective perspectives of truth through its cleverly layered narrative and solid allegories. The climax sums up the profound thesis in an interestingly beautiful manner. Definitely recommended.",396,55
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",14,4.5,"- 1001 Movies You Must See Before You Die -Yeah, this is pretty good. I know the phrase ""It's ahead of its time"" gets thrown around a lot, but this really was. The flashbacks, the editing, the camerawork were used perfectly. Watching this in 1950 must have been incredible. It's short, it's snappy and it's full to the brim of excitement. Nowadays, these type of films with the whole investigating the characters and trying to figure out who did what has been done thousands of times but this is easily up there as one of the best.",531,100
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",15,3.5,kurosawa’s whodunnit,20,3
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",16,4.0,Is this...feminism,18,3
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",17,4.0,"impeccable camerawork, well acted and a great study on human nature. This rating may be subject to change, as I can me needing another watch in order for it to fully digest. It looks like I need to watch some more of this filmmakers work. Anyone know him?",255,48
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",18,3.5,"Aside from being ensnared in countless moments of yelling and overacting, in Rashomon, Akira Kurosawa deftly presents ""the truth"" in the shape of light streaking through the leaves of the trees, obfuscating what was essentially known as humanity’s last hope and goodness in the tenebrous depths of illusion. Truth is subjective. The truth is relative that even the dead may lie. Great film (if it hasn't been said already)",422,71
185,Rashomon,1950,Akira Kurosawa,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",20,4.0,"My first Kurosawa and I LOVED it. Gripping from the first moment, not a single frame is wasted here. Each shot is beautifully composed and the unique, challenging narrative is not only entertaining but also makes you think.And that ending is superb.Can't wait to delve further into Kurosawa's genius.",300,53
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",1,5.0,"I am speechless. A Special Day is beautiful. Marcello Mastroianni delivers his greatest performance. Sophia Loren is amazing. There's so much more to say, but I can't find the words.",182,32
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",2,5.0,"This review may contain spoilers. I can handle the truth.  Marcello Mastroianni: I'm a queer! A pansy! A homosexual! .... A faggot!!!!Me, crying: BITCH ME TOO! THE FUCK!!!!!anyways he's so sexy I can't believe I didn't know he played a gay before",246,47
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",3,4.5,"""I'm lonely. And I'm lonely in some horribly deep way and for a flash of an instant, I can see just how lonely, and how deep this feeling runs. And it scares the shit out of me to be this lonely because it seems catastrophic.""- Augusten Burroughs",246,49
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",4,5.0,Marcello Mastroianni in his modest and well furnished italian apartment be like:Fascism?,88,13
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",5,4.0,No words other than this might be Mastroianni’s and Loren’s greatest offer to cinema.,85,16
186,A Special Day,1977,Ettore Scola,"The film is set during the late 1930s: the occasion is the first meeting between Mussolini and Hitler. Left alone in her tenement home when her fascist husband runs off to attend the historic event, Antonietta strikes up a friendship with her neighbor Gabriele. As the day segues into night, Antonietta and Gabriele develop a very special relationship that will radically alter both of their outlooks on life.",6,4.5,my heart? they snapped that,27,5
